1.916666667	750	529.1	532.1	4.4	5.7	4.81
1.916666667	800	485.6	488.6	6.5	7.8	4.81
1.916666667	850	442.8	445.8	9.2	10.5	4.81
1.916666667	900	400.8	403.8	12.4	14.4	4.81
1.916666667	950	359.6	362.6	16.9	18.9	4.81
1.916666667	1000	319.6	322.6	22.1	24.6	4.81
1.916666667	1050	280.7	283.7	28.9	31.4	4.81
1.916666667	1075	261.8	264.8	32.8	35.3	4.81
1.916666667	1100	243.3	246.3	37	39.5	4.81
1.916666667	1150	207.6	210.6	46.7	49.7	4.81
1.916666667	1175	190.5	193.5	52.3	55.3	4.81
1.916666667	1200	173.9	176.9	58.6	61.6	4.81
1.916666667	1225	157.9	160.9	65.4	68.4	4.81
1.916666667	1250	142.6	145.6	72.8	75.8	4.81
1.916666667	1275	127.9	130.9	80.9	83.9	4.81
1.916666667	1300	114	117	89.8	92.8	4.81
1.916666667	1325	100.8	103.8	99.4	102.4	4.81
1.916666667	1350	88.5	91.5	109.9	112.9	4.81
1.916666667	1375	77	80	121.2	124.2	4.81
1.916666667	1400	66.4	69.4	133.4	136.4	4.81
1.916666667	1450	47.9	50.9	160.5	163.5	4.81
1.916666667	1500	33.3	35.8	191.3	194.3	4.81
1.916666667	1525	27.2	29.7	208	211	4.81
1.916666667	1550	21.9	24.4	225.5	228.5	4.81
1.916666667	1600	13.9	15.9	262.8	265.8	4.81
1.916666667	1650	8.6	9.9	302.7	305.7	4.81
2.916666667	600	662.5	666.5	3.7	4.7	4.78
2.916666667	700	579.6	583.6	7.6	9.1	4.78
2.916666667	800	499	503	13.4	15.9	4.78
2.916666667	900	421.5	425.5	22.6	25	4.78
2.916666667	1000	347.5	351.5	35.6	38.6	4.78
2.916666667	1100	278	282	52.5	56.5	4.78
2.916666667	1200	214	218	75.5	79.5	4.78
2.916666667	1275	170.5	174.5	97.3	101.3	4.78
2.916666667	1300	157	161	105.5	109.5	4.78
2.916666667	1400	108.5	112.5	144	148	4.78
2.916666667	1500	69.8	73.8	192.3	196.3	4.78
2.916666667	1600	41.2	45.2	250.7	254.7	4.78
2.916666667	1700	22.5	25.5	318.5	322.5	4.78
2.916666667	1800	11.2	13.7	393.8	397.8	4.78
2.916666667	1900	5.4	6.9	474.5	478.5	4.78
